region,title,address,phone,score,open_time,comment1,comment2,comment3
嘉義市,里亞行旅,嘉義市西區永和街100號,'052275579',4.3,None,"房間環境 · 3.9
房客喜歡這裡寬敞、乾淨的房間 · 有些房客提到這裡的浴室太小","位置 · 4.0
靠近市中心；附近有購物區、觀光景點、餐廳和酒吧 · 靠近大眾運輸站和火車站 · 適合開車前往","服務與設施 · 4.4
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員給予高度評價"
嘉義市,優仕大飯店,嘉義市西區八德路40號,'052332030',3.2,None,房間環境 · 1.5,None,None
嘉義市,蘭潭泛月文旅,嘉義市東區潭頂路82號,'052768487',4.6,None,None,None,None
嘉義市,禾楓汽車旅館,嘉義市西區竹圍四路25號,'052911111',3.6,None,None,None,None
嘉義市,水弄汽車旅館,None,None,None,None,None,None,None
嘉義市,Fun Time Hostel,嘉義市西區中正路655號,'0989084066',4.8,None,None,None,None
嘉義市,比佛利花園汽車旅館,嘉義市西區青年街77號,'052836666',3.4,None,None,None,None
嘉義市,花朵休閒汽車旅館,嘉義市西區新民路95號,'052858025',3.2,None,None,None,None
嘉義市,香緹時尚汽車旅館,嘉義市西區八德路2號,'052317777',3.9,None,"房間環境 · 2.9
有些房客提到這裡的浴室在清潔方面有待改善",位置 · 4.4,"服務與設施 · 3.4
房客稱讚這裡的員工態度友善 · 有些房客覺得這裡的接待服務有待改善"
嘉義市,嘉豪商務時尚旅館股份有限公司,嘉義市西區仁愛路345號,'052283399',None,None,None,None,None
嘉義市,寶鑫開發股份有限公司,嘉義市西區玉山路501號,'052830229',None,None,None,None,None
嘉義市,五柳園休閒農場,嘉義市東區44-13號,'052719500',4.7,None,None,None,None
嘉義市,嘉義 慢漫民宿,嘉義市西區民生北路245巷23號,'0973067509',4.7,None,None,None,None
嘉義市,有春枟宅,嘉義市西區中山路366巷12號,'0910516977',4.8,None,None,None,None
嘉義市,八拾二弄文旅,嘉義市西區文化路297巷21號,'0937650094',4.9,None,None,None,None
嘉義市,新高大飯店,嘉義市西區中山路581號,'052272252',3.5,None,None,None,None
嘉義市,小房子 背包客棧,嘉義市西區中正路504號,'0980264503',4.2,None,None,None,None
嘉義市,樂活507民宿,嘉義市西區中山路507號,'0972825959',3.9,None,None,None,None
嘉義市,統一大飯店,嘉義市西區中正路720號,'052252685',2.9,None,None,None,None
嘉義市,一起來睡吧套房出租,嘉義市西區國城一街22號,'0927761320',4.6,"{""星期一"": ""00:00–12:00"", ""星期二"": ""00:00–12:00"", ""星期三"": ""00:00–12:00"", ""星期四"": ""00:00–12:00"", ""星期五"": ""00:00–12:00"", ""星期六"": ""休息"", ""星期日"": ""休息""}",None,None,None
嘉義市,小小逐月坊(little-moonlight),嘉義市西區國華街181巷14號,'052168528',4.9,None,None,None,None
嘉義市,塔拉TARA民宿GUEST HOUSE,嘉義市中正路中正路185巷21號,'0905181293',4.0,None,None,None,None
嘉義市,鼎川大飯店,嘉義市西區友愛路207號,'052340277',3.8,None,"房間環境 · 2.8
房客喜歡這裡寬敞的房間，但有些人覺得室內有些陳舊 · 有些房客提到這裡的浴室在清潔方面有待改善","位置 · 3.3
附近有購物區","服務與設施 · 4.3
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的接待人員和客房整理服務給予高度評價"
嘉義市,真珠大飯店,嘉義市西區中央第二商場46號,'052274546',4.2,None,None,None,None
嘉義市,A-Li A-Li Homestay,"No. 14-3, Xiding, 西區嘉義市600",None,None,None,None,None,None
嘉義市,友忠會館,嘉義市西區友忠路655號號,'052839888',3.7,None,None,None,None
嘉義市,二階堂商務旅館,None,None,None,None,None,None,None
嘉義市,【檜樂森活】Chiayi 嘉義短期住宿,嘉義市東區台斗街,'0987795797',4.3,None,None,None,None
嘉義市,卡莎背包客棧 - CASA,嘉義市西區國城一街,None,3.6,None,None,None,None
嘉義市,一間老屋空間出租,嘉義市東區成仁街68巷3號,None,4.5,None,None,None,None
嘉義市,湳嘉精緻旅館有限公司,嘉義市西區興業西路121號,'052835001',3.2,None,None,None,None
嘉義市,埃民奧民宿,嘉義市西區民族路875號,'0966687811',None,None,None,None,None
嘉義市,Simple Life Homestay,"No.113, 中山路嘉義市600",'052620583',None,None,None,None,None
嘉義市,磚磘NPO組織の東西小徑,嘉義市西區康樂街54巷1號,'0975122774',4.0,None,None,None,None
嘉義縣,棒棒積木飯店,嘉義縣太保市太子大道223號,'053623223',4.6,None,"房間環境 · 2.4
房客喜歡這裡乾淨的房間，但有些人覺得太小 · 有些房客覺得這裡的浴室太小","位置 · 3.9
附近有購物區和觀光景點 · 設有停車場","服務與設施 · 2.8
房客稱讚這裡的員工態度友善 · 有些房客覺得這裡的客房整理服務有待改善"
嘉義縣,光影民宿,嘉義縣布袋鎮新南路117號,'0968833008',4.6,None,"房間環境 · 3.5
有些房客覺得這裡的浴室太小","位置 · 4.5
附近有購物區和觀光景點 · 設有停車場","服務與設施 · 4.5
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理給予高度評價 · 洗衣服務"
嘉義縣,長榮文苑酒店（嘉義）,嘉義縣太保市故宮大道777號,'053669988',4.3,None,"房間環境 · 3.9
房客喜歡這裡乾淨、經過翻新整修的房間，但有些人覺得太小，維護方面也有待改善 · 房間有景觀，並設有小吧檯 · 房客喜歡這裡舒適的床舖","位置 · 3.8
附近有購物區和觀光景點 · 適合開車前往，房客覺得停車場收費合理 · 靠近火車站","服務與設施 · 3.9
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的客房整理服務給予高度評價，但有些人覺得管理方面有待改善"
嘉義縣,F HOTEL 嘉義館/嘉義住宿/番路鄉/親子,嘉義縣番路鄉42-3號,'052590888',4.0,None,"房間環境 · 3.4
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得維護方面有待改善 · 有些房客覺得這裡的浴室太小","位置 · 2.7
附近有購物區","服務與設施 · 3.3
房客稱讚這裡的員工態度友善又專業 · 有些房客覺得這裡的管理有待改善"
嘉義縣,東方明珠國際大飯店,嘉義縣中埔鄉23號,'052536999',4.0,None,"房間環境 · 3.6
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得室內有些陳舊 · 有些房客覺得這裡的浴室太小","位置 · 4.1
適合開車前往，設有停車場 · 附近有購物區和觀光景點","服務與設施 · 3.7
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
嘉義縣,嘉義 泊岸居民宿,嘉義縣鹿草鄉鹿環東路101巷68號,'0933924567',4.8,None,None,None,None
嘉義縣,船仔頭天賞居民宿,嘉義縣東石鄉13號,'0915112912',4.5,None,None,None,None
嘉義縣,東石漁人碼頭愛琴海藝宿文旅,嘉義縣東石鄉24號,'0905051581',3.2,None,None,None,None
嘉義縣,阿里山月灣Villa,嘉義縣中埔鄉檨仔林17之16號,'052030116',3.9,None,"房間環境 · 2.9
房客喜歡這裡寬敞的房間",服務與設施 · 3.6,None
嘉義縣,幸福樂民宿Happy Homestay,嘉義縣布袋鎮新南路63號,'0925901221',4.5,None,"房間環境 · 3.5
房客喜歡這裡乾淨的房間",位置 · 5.0,"服務與設施 · 4.9
房客稱讚這裡的員工態度友善 · 房客對於這裡的管理給予高度評價"
嘉義縣,出水茶旅民宿 Tea Homestay -家庭團體平價包棟 親子旅遊住宿(人氣推薦必住),嘉義縣竹崎鄉民生路41-1號,'0971000478',4.9,None,None,None,None
嘉義縣,這里民宿,嘉義縣中埔鄉義仁村15鄰田寮仔20-7號,'052533355',4.6,None,None,None,None
嘉義縣,佳仕堡商務飯店,嘉義縣民雄鄉升學一街19號,'052721688',3.7,None,"房間環境 · 2.6
有些房客覺得這裡的房間不夠安靜，床舖也有待改善 · 有些房客覺得這裡的房間太小，清潔方面也有待改善 · 有些房客提到這裡的浴室有待改善","位置 · 4.2
設有停車場","服務與設施 · 2.6
有些房客覺得這裡的接待服務有待改善"
嘉義縣,仁義湖岸大酒店,嘉義縣番路鄉內甕村後坑仔35號,'052769388',4.0,None,"房間環境 · 3.8
房客喜歡這裡寬敞、乾淨的房間，但有些人覺得室內有些陳舊 · 房間有景觀 · 有些房客覺得這裡的浴室太小","位置 · 2.9
適合開車前往 · 附近有觀光景點","服務與設施 · 3.6
房客稱讚這裡的員工態度專業 · 有些房客覺得這裡的管理有待改善"
嘉義縣,夢想家國際大飯店,嘉義縣布袋鎮新北路22號,'053472755',3.7,None,房間環境 · 2.8,位置 · 5.0,服務與設施 · 3.5
嘉義縣,瑪拉雅民宿 Malaya Guest House,嘉義縣布袋鎮新南路171號,'053477696',3.8,None,"房間環境 · 2.6
有些房客覺得這裡的床舖有待改善 · 有些房客提到這裡的浴室有待改善","位置 · 4.0
附近有觀光景點 · 設有停車場","服務與設施 · 4.2
房客稱讚這裡的員工態度友善 · 房客對於這裡的管理給予高度評價"
嘉義縣,嘉義松友休閒客家庄民宿 Song Youf Hostel,嘉義縣中埔鄉,'0966279534',4.4,None,None,None,None
嘉義縣,竹崎禮好民宿 homestay,嘉義縣竹崎鄉竹崎村民生路41-3號,'0988115137',4.9,None,None,None,None
嘉義縣,禾楓覓月館,嘉義縣民雄鄉進興街89號,'052065666',4.2,None,None,None,None
嘉義縣,嘉義布袋日月星民宿,嘉義縣布袋鎮新南路155號,'0930793700',2.6,None,None,None,None
嘉義縣,龍園旅館,嘉義縣布袋鎮205號,'0937713367',4.4,None,None,None,None
嘉義縣,歐都納山野渡假村,嘉義縣大埔鄉202號,'052521717',3.9,None,"房間環境 · 3.7
房間有景觀 · 房客喜歡這裡乾淨的房間",位置 · 3.0,"服務與設施 · 4.7
房客稱讚這裡的員工態度友善"
嘉義縣,順耆自然,嘉義縣新港鄉三間厝72號,'0920280892',4.9,None,None,None,None
嘉義縣,卓家小苑,嘉義縣番路鄉,'0905888015',4.5,None,"房間環境 · 3.9
房客喜歡這裡乾淨的房間",位置 · 2.5,"服務與設施 · 4.8
房客稱讚這裡的員工態度友善 · 房客對於這裡的管理給予高度評價"
嘉義縣,童年渡假村,嘉義縣番路鄉下坑村下坑45-18號,'052590536',3.7,None,房間環境 · 3.2,服務與設施 · 2.5,None
嘉義縣,嵩茂渡假中心,嘉義縣阿里山鄉,'0905970181',3.1,None,None,None,None
嘉義縣,竹崎白樹腳驛棧,嘉義縣竹崎鄉白樹腳22號,'0972908201',4.7,None,房間環境 · 3.9,服務與設施 · 4.3,None
嘉義縣,大林文旅,嘉義縣大林鎮頂員林8號,'0974204359',4.0,"{""星期一"": ""24 小時營業"", ""星期二"": ""24 小時營業"", ""星期三"": ""24 小時營業"", ""星期四"": ""24 小時營業"", ""星期五"": ""24 小時營業"", ""星期六"": ""24 小時營業"", ""星期日"": ""24 小時營業""}",None,None,None
嘉義縣,春雨漫居Spring Rain Hostel－嘉義 阿里山梅山｜民宿推薦 網美網紅2023好評必住民宿 近市區人氣高CP值首選特色主題商旅評價 太平雲梯漂亮民宿訂房 劍湖山景點 五星級熱門優質打卡拍照 特色民宿首選 電梯住宿價格 家庭渡假 輕旅行優惠,嘉義縣梅山鄉中華街79-2號,'0910820978',4.9,None,None,None,None
嘉義縣,海風長堤民宿 / The Wind BnB I,嘉義縣布袋鎮新北路38號,'0918333471',4.7,None,房間環境 · 3.2,位置 · 4.5,"服務與設施 · 4.4
房客稱讚這裡的員工態度友善"
嘉義縣,夢想家國際大飯店,None,None,None,None,None,None,None
嘉義縣,朵麗絲森林,嘉義縣梅山鄉136號,'0912181832',4.7,None,None,None,None
嘉義縣,艾米民宿evi BnB,嘉義縣番路鄉號,'0906369783',4.8,None,None,None,None
嘉義縣,圓方居民宿,嘉義縣番路鄉岩仔腳7之6號,'052590129',4.6,None,None,None,None
嘉義縣,文山賓館,嘉義縣阿里山鄉40號,'052679712',3.2,None,None,None,None
嘉義縣,番路鄉居民宿,嘉義縣番路鄉平畑39號,'0981197776',4.0,None,None,None,None
嘉義縣,布袋日不落民宿,嘉義縣布袋鎮新南二街5號,'0910952518',5.0,None,None,None,None
嘉義縣,日出 有大美 雲起茶館,嘉義縣阿里山鄉2鄰70-5號,'0972725732',5.0,None,None,None,None
嘉義縣,閒雲居民宿,嘉義縣阿里山鄉樂野村8鄰210號,'052561580',3.8,None,None,None,None
嘉義縣,Chiayi Dongshi Puzi Creek Prow Sky Gift Traditional Farm Homestay,嘉義縣東石鄉,None,5.0,None,None,None,None
嘉義縣,布袋愛琴海民宿,嘉義縣布袋鎮新塭526之2號,'0978038758',4.5,None,None,None,None
嘉義縣,阿里山英迪格酒店,嘉義縣番路鄉龍頭20號,'052586800',4.3,None,None,None,None
嘉義縣,行滿旅宿&平價庭院親子寵物人氣必住,嘉義縣竹崎鄉東復興6之1號,'0987376233',5.0,None,None,None,None
嘉義縣,金桔民宿,嘉義縣民雄鄉,'0933682881',4.4,None,None,None,None
嘉義縣,大白樹旅行村,嘉義縣竹崎鄉22號,'0972908201',4.8,None,None,None,None
嘉義縣,舒美行旅,嘉義縣中埔鄉中華路178號,'052399723',4.1,None,"房間環境 · 3.4
房客喜歡這裡寬敞、乾淨的房間 · 房客喜歡這裡寬敞的浴室，但有些人覺得清潔方面有待改善 · 房間設有電視","位置 · 3.8
設有停車場","服務與設施 · 4.6
房客對於這裡的接待人員給予高度評價 · 房客稱讚這裡的員工態度專業"
嘉義縣,雨后山喜‧茶香民宿_Rainy Pleasure,嘉義縣梅山鄉21號,None,5.0,None,None,None,None
嘉義縣,瑞里野薑花民宿,嘉義縣梅山鄉瑞里村6鄰1之7號,'0975389115',4.4,None,None,None,None
嘉義縣,嘉義 樂趣渡假民宿,嘉義縣水上鄉後寮25之6號,'0932355000',4.5,None,None,None,None
嘉義縣,徐徐民宿,嘉義縣竹崎鄉竹民路321號,'0928391778',5.0,None,None,None,None
嘉義縣,初旭民宿 First Sun,嘉義縣番路鄉隙頂50-5號,'0900670188',4.7,None,None,None,None
嘉義縣,阿里山高峰大飯店,嘉義縣阿里山鄉中正村東阿里山41號,'052679411',3.3,None,"房間環境 · 3.3
房客喜歡這裡乾淨的房間，但有些人覺得太小且有些陳舊 · 房客稱讚這裡的浴室空間 · 房客喜歡這裡的床舖，但有些人覺得房間不夠安靜","位置 · 4.7
靠近火車站","服務與設施 · 4.1
房客稱讚這裡的員工態度友善 · 房客對於這裡的接待人員給予高度評價"
嘉義縣,阿里山賓館,嘉義縣阿里山鄉16號,'052679811',4.3,None,None,None,None
嘉義縣,鄉間旅人,嘉義縣梅山鄉中正路25號,None,4.9,None,None,None,None
嘉義縣,一卷石 日出雲海景觀民宿,嘉義縣番路鄉2之8號,'0910067138',4.9,None,None,None,None
嘉義縣,卡洛斯背包客旅舍,嘉義縣民雄鄉復興路202號,'0960355206',4.3,None,None,None,None
嘉義縣,雅琇山莊,嘉義縣竹崎鄉奮起湖150號,'052561336',4.0,None,"房間環境 · 3.2
房客喜歡這裡乾淨的房間，但有些人覺得太小 · 房客喜歡這裡舒適的床舖 · 有些房客覺得這裡的浴室太小","位置 · 4.3
附近有購物區和觀光景點 · 靠近大眾運輸站和火車站","服務與設施 · 4.8
房客稱讚這裡的員工態度友善又專業 · 房客對於這裡的管理和接待服務給予高度評價"
